CPID,LocalMagnitude,NeuralMagnitude,TotalRAC,Synced Til,Address,CPID_Valid,Witnesses
7eea84ccffb3a505a2ade964db3ca9ea,0,0,0,12/31/2015 6:00:00 AM,S1ShTS436eCbHUXJwdmFThdyPGN9GKjkhH,True,1,
7f18abeecbb061c431d89fe350971aa4,0,0,390,12/31/2015 6:00:00 AM,SEyX4NpF5n8puQBbnTS1RTXqvizUJ6oHmf,True,1,
7f986fe6b481a44251d8b7cfcf563fb9,0,0,0,12/31/2015 6:00:00 AM,SCiVZ2MQmLBeSZb8npBBQKMmgAmUzQbeBS,True,1,
7fd6a0766588beefd22671001f872f17,0,0,0,12/31/2015 6:00:00 AM,S66FnaH2K2SQgQT69ve7H7bRUVk1siBfqW,True,1,
804cb94f4314fbeaaa670141a2a04d06,0,0,1000,12/31/2015 6:00:00 AM,RyUpoNbSS59VWkaNqF5iYDBPAUHFUTnw9C,True,1,
805550d03d5a3765b26de24bfa34f84a,205,0,112000,12/31/2015 6:00:00 AM,SM4Jb9LyawAzQCNYdQiKWsz4SxLEkVP1ux,True,1,
80843037bc0fabe8eb3d0d01c823604d,0,0,0,12/31/2015 6:00:00 AM,SEWVu5aosuAt33nvrdGSFUjp8jca9GjcGY,True,1,
80adfb5c4f75af1aac44a6a23f0f79be,80,0,140666.67,12/31/2015 6:00:00 AM,SM2Psip62sAMHbrDARtPjvJ6FMwDfhseSm,True,1,
80b7efd3fa55603cc42966478cb78c68,10,0,69000,12/31/2015 6:00:00 AM,RxBerosBDmJiAo5gdbw8Bj8kmCG1W6rELh,True,1,
80de15f6320ad2863fde5642a9f7cc85,255,0,760000,12/31/2015 6:00:00 AM,SLrBGPGqjE8rscH8Ff2TBET6pRBQ9q296W,True,1,
81162c6b9b15314684ee9d30de7d3d03,30,0,980,12/31/2015 6:00:00 AM,SKTPwxJMMHGXSV1n4d7NBBmMcpaTHzTG6J,True,1,
812e54ebd4cc6a808ea258a74aeadf86,0,0,0,12/31/2015 6:00:00 AM,SJnuTKLAfn5MKPfiPi4RXGDBa5fYFSdUhD,True,1,
816d4736b6196a357863cc458d98f7ee,50,0,239333.33,12/31/2015 6:00:00 AM,SB152UcAvM6XzgQrBUDySTf4EhiztpoKAc,True,1,
8205e72f3b34b8dc8c2b8c12bce4f0b7,115,0,67333.33,12/31/2015 6:00:00 AM,S58n4jhibmftLNVKG6bTu4SKCix9yngTG4,True,1,
8233e99ce79beeb0ca5a50379d424f50,0,0,0,12/31/2015 6:00:00 AM,S9NVjkwogk182ueMViwD61kY2kNRYGqnYW,True,1,
824e797d3b5ddb40ca3b1af35e2d41f5,21.25,0,12166.67,12/31/2015 6:00:00 AM,S2sXMVSL4SUY2w8h3w5TEb8fmmrJuF4W2y,True,1,
82545abfad0605b51a4d7559038ff4a9,11.25,0,87333.33,12/31/2015 6:00:00 AM,S5dWyXL7UBRbFanTt869LpyPa4xXCbepWG,True,1,
82665dbb87253c47ea866943135e3357,1.25,0,320,12/31/2015 6:00:00 AM,RzTouvpxmCPb1a1sZMAEdFeQGRJGzo2mzF,True,1,
826dedd548a80867fb55cd4be2ecd70d,0,0,0,12/31/2015 6:00:00 AM,RzYow1M7Xu6i2ot7s4EKmA5zPit8fiQAXJ,True,1,
828806de8b5edeccf97a0c6474949d27,70,0,10166.67,12/31/2015 6:00:00 AM,SLzrft43FdjZc87u2hcxAt46uyHLWVSdww,True,1,
82b97f9b6fe3c08af41b47f1a3a1a545,130,0,11500,12/31/2015 6:00:00 AM,S8fPJkGeqzHEj1KiM7qZ9rtgaHSCqxfugu,True,1,
82d864c7cbbb8f26976f284158d0768d,130,0,9440,12/31/2015 6:00:00 AM,S17XB57zy14ajxioKPZqti7q3ifL94v7JN,True,1,
82d9566bcdce6e595fbb96f505822b30,160,0,1304285.71,12/31/2015 6:00:00 AM,RxFpBM8YBCu8BjwSuxv83HaodcKr7A7nxf,True,1,
832f1bcd220b55f1949db2d7615540f8,13.75,0,1760,12/31/2015 6:00:00 AM,SED5zRFU3rCh6Aoc1YkoajntBaRsYVDm5E,True,1,
833e40678611fa30ebfcbad921d5a7c7,25,0,1080,12/31/2015 6:00:00 AM,S55Ajj5NFyJNdY4A2mzQGT3wWEnbCsjYr5,True,1,
835a176fba662fe70811e2466591ffa0,0,0,0,12/31/2015 6:00:00 AM,S2Br4APvGQhRRRA4jQ5LXtCxHrDZp4RZco,True,1,
83888c258e0c8f7c2b13b7ee0ba653fe,1.25,0,1880,12/31/2015 6:00:00 AM,SFLfBF2wyPVXs2amv6FjD9KQrZ9a5k8HbX,True,1,
839e7775deab2037cc90e28b3f598bc1,1.25,0,2120,12/31/2015 6:00:00 AM,SGoSWX2nZZ8PnwFjQMVTbPnJRt6MCazXgD,True,1,
83b211acd7e86f25cf8152fa46b762d7,0,0,0,12/31/2015 6:00:00 AM,SKteQtyaLyZLbVMW6wVoaWRGrWgjMNnZGL,True,1,
83e09d037543c07bd81a99736c808d99,60,0,192000,12/31/2015 6:00:00 AM,SGY8qw4gJzeh5xGd3UHsnfyevihSvpBQ9M,True,1,
84192889ed20c7a744be8b23dc2b5d6b,0,0,190,12/31/2015 6:00:00 AM,SKQGcXMAgRE9vHW3njR1FarjvR8vW6pQr6,True,1,
8438a219b0732cbc80677e06744367d1,50,0,4680,12/31/2015 6:00:00 AM,SK5dgpUFkN9hxhF9qnY31Yh8c4VYWnCsbn,True,1,
844c06c97c4561473a1964ebe92c1950,0,0,0,12/31/2015 6:00:00 AM,S3xgqEh6Nngnj5MjXKdG8GF4beDDdd8GVR,True,1,
84614f64797ebc6b1fe45d112fb8de6f,335,0,14500,12/31/2015 6:00:00 AM,S5M2XTihRJPMi8tAkGNFanY18FkwRs2g4S,True,1,
84ae59667c5ff5ed97864d0e59a0e433,0,0,0,12/31/2015 6:00:00 AM,S9H1Gyku3fTSB8A2g2vHA7WgNMA9fQ797t,True,1,
84b214dc13c4e3eb9a531e015b59ea60,1.25,0,8880,12/31/2015 6:00:00 AM,S4YXeF3u6SndJR6AQnWn3WPLqwagbAAEr6,True,1,
850e60e6ba084a8c36f5c1b2be60cf9f,1.25,0,4600,12/31/2015 6:00:00 AM,SDfhBa8BGMFxk8TAmZ6oVcdmU4NhiX5Tkx,True,1,
85219c41de425a86934bacef6e57647f,0,0,0,12/31/2015 6:00:00 AM,SHeLJoctU6sRC2D1NJhdxaNXvzoSXjqEDU,False,1,
85311a8e646ce13444b99f566fb0dbe1,35,0,6000,12/31/2015 6:00:00 AM,S9hUezqVtbP5U119UdZc5W7pJzBWajT5J9,True,1,
8570228e7594039b195a1aa66133a5d3,80,0,71666.67,12/31/2015 6:00:00 AM,S1FMms5VZsrLjqVQtTRC6QqkKn7dGKvuMR,True,1,
85c20f4a3ecf4f3c208a4e23e1364b36,90,0,6040,12/31/2015 6:00:00 AM,S3pBbzawDmoikFK1uieaBJw1gXbeCnGTRZ,True,1,
85ee8a7a0004ebbeb2b3dd7e1966b8e4,0,0,0,12/31/2015 6:00:00 AM,SFnTxsBbCSNHuzyboFjDYvAh9nP4bieEQw,True,1,
85fc2169eda30a2c7182cdd1b989ae29,23.75,0,52000,12/31/2015 6:00:00 AM,SEfvVH7dXxtEr3rKyeAxpQUyeZngLBqpzw,True,1,
862e82019b14f1ae8150f4ca8fdcf175,0,0,0,12/31/2015 6:00:00 AM,S19gbfYU33CrxRLeEFaowd8B1NiCjrgTwo,True,1,
863c5f62b2e05046b4ca0014adb89f2e,185,0,3720,12/31/2015 6:00:00 AM,S3yDdZQ3K84UAf2pB5pB3Fn7k9tXoUp1uX,True,1,
869aab5ae1b4607cea502c3f1892336b,45,0,14666.67,12/31/2015 6:00:00 AM,SCmGvUGhzh9nNb5SLJoURh53gvn4i6TLF8,True,1,
86a19f93d679283b4efd259762faf1f6,60,0,19500,12/31/2015 6:00:00 AM,S5vigxwfiqPj1RHsRSDZ4F2FAfuyUWzwGi,True,1,
86b4485eca497ca2b225e222c656bd45,1.25,0,8400,12/31/2015 6:00:00 AM,S4yjv7XSfHZCW6YqmtKw3AxJe3i9siyBEf,True,1,
86b95fc21ee3fd877584235a6719baec,13.75,0,6400,12/31/2015 6:00:00 AM,SJMiRShgCdSPJ3oN2qN6hwDi1xBhYGGFhW,True,1,
86d2bbcdac6a3b26f81b1704c150d9f9,0,0,35,12/31/2015 6:00:00 AM,SGY1cC1L62vQV9pYZovxBtUssUxEVjqu6o,True,1,
86d68d85c1d4d0408e8301911daa34ae,0,0,0,12/31/2015 6:00:00 AM,S5ZM7SAwqkdPv78n1zud3QD6uMHCtMYkzq,True,1,
86d8d5c1c003ce5c64e6cd9fc209f77b,0,0,0,12/31/2015 6:00:00 AM,S95fc9bPtQbWAkBocbWUKcSxsojWphYhF5,True,1,
86dc664ea04e25e710fe4b99df769c22,0,0,150,12/31/2015 6:00:00 AM,S1z9RyNJNSG1uJG5XJ6KJcyvM9RXNS4cZm,True,1,
870405e5518dc80048a6ddad44d86660,21.25,0,2240,12/31/2015 6:00:00 AM,S4AjBoYpEYv7WZhr5cn72wVSUaoZSGU3pK,True,1,
87229ca2acfd090a14a134b3205d0974,5,0,21500,12/31/2015 6:00:00 AM,SEjq8nbiMjbx1r8zRqgwU42AcYJjyge5ae,True,1,
872cdbe307ff1e691f1662cfc667a99e,460,0,27166.67,12/31/2015 6:00:00 AM,S4XFURLHZnhuvXJLr7FarXqUah1nwsDZvD,True,1,
8790e432fca3aef692072cdeab34b763,0,0,0,12/31/2015 6:00:00 AM,SByCa6PAihXWPoKwtsPU9RgdgugPpegHWF,False,1,
87a1bae82603f54ca6567502199a0bdb,22.5,0,5840,12/31/2015 6:00:00 AM,S2dAufYi6FM4o2w7UVFdC17VhMLhm48TbL,True,1,
87a21834549b084d998cfaeb4c1da388,70,0,188666.67,12/31/2015 6:00:00 AM,S5b33NU4xwyjqeXsmHb1xkA57Fh9Reesyy,True,1,
87af164d63591594943e35d9ed4568b3,95,0,34666.67,12/31/2015 6:00:00 AM,SBvaiJNRa5QZr42Bw1LrNZRX2MsvJRH2Wo,True,1,
87c4cd2d47c41e24624aa504aa9eece5,0,0,90,12/31/2015 6:00:00 AM,SAvCuiRLYgSav8edAGhVHzaTGKR7vp3nTS,True,1,
87ca626a931786db374709d6527e8a16,2.5,0,3520,12/31/2015 6:00:00 AM,S8r5MnUFAACiGoRH4hUjStEaV6CB2ZDio8,True,1,
87da7005f85e5fa792061e0f8774ec07,0,0,0,12/31/2015 6:00:00 AM,SGaKELxzXDn13rBuGWcG8rEMpVCuB8WYjh,True,1,
880c3bf56ffb85c4f1c87f818c731825,16.25,0,6440,12/31/2015 6:00:00 AM,SBDywACnF5ras3dRj5r66P52Y9XWgiCsEL,True,1,
8817d661b62f58c650ffea5aaa7e2fe6,1.25,0,1080,12/31/2015 6:00:00 AM,SGG32LsNuetovZPCSNyAui6hsFgnfjNfBX,True,1,
882456c4543cd03473f96cca8deda63f,3.75,0,430,12/31/2015 6:00:00 AM,SFKtGFz2tWrkvCZsBEdwtyyb9ndM83unoy,True,1,
884aad43755491c6f2582a532aedd290,30,0,10333.33,12/31/2015 6:00:00 AM,S4RrVTwaCc1a6wuGmaa8ivBt5bsq6rwDx3,True,1,
8865b460ba17b851b315132d307fbf99,0,0,0,12/31/2015 6:00:00 AM,RxSiTNFbDj49HenqqhT722UKGZv6oF3Bxo,True,1,
8873d40664afb7a2888b6996a6f1d934,1.25,0,140,12/31/2015 6:00:00 AM,SKP4NUHdRcpZAf5k9J7aPe6BGJy396ivzN,True,1,
8879f315ce810a397ccced4c6eec0d91,0,0,0,12/31/2015 6:00:00 AM,SKsLTtu3KPehW2Krny4zTUTChwbyATJKam,True,1,
887d0d69def725ca766099e51a3da3b5,0,0,0,12/31/2015 6:00:00 AM,S3ErJye7YCRgLdnNQNhXJVCxmympjubQry,True,1,
889c60795fe3b9238ddf76adc0c81a16,0,0,30,12/31/2015 6:00:00 AM,S9iHE4p5V7Vo5HuJU4hCK84Vaq82SubWtx,True,1,
88a547f3d103f5e8195ed615bb8b20cf,1.25,0,21.25,12/31/2015 6:00:00 AM,S3CUH68e2ys3N5U4bpd65QNdxtWPGSPW48,True,1,
88e0da65b9f97b5bf297550a8188892f,0,0,0,12/31/2015 6:00:00 AM,SAyFkA96MidcvZnjnT79tM16XkmuxjyHdU,True,1,
88f9281f57174dcedb100b68bb1e742b,50,0,13833.33,12/31/2015 6:00:00 AM,RyBK75CykvLkhnZABH4TR6epSALjNxyGMy,True,1,
898bb436ae6e641f57c9854495315052,0,0,0,12/31/2015 6:00:00 AM,S8a1K3W5e9jQaPs2Muki3YEq4avTMxpGyD,True,1,
89b75874203a01e8206f069dcd4ddb60,125,0,37333.33,12/31/2015 6:00:00 AM,SGGRUPVERTYHGU8dY3AfdyfqLDLvSinZqa,True,1,
89fce4f35d309f8836c273ef92e504de,470,0,143333.33,12/31/2015 6:00:00 AM,S28t72WTqr3sWSmL8wWh8nxLC2UMutNiRP,True,1,
8a06d55c898afe20fe941164a8f47459,16.25,0,460,12/31/2015 6:00:00 AM,RyaU9jXe34ZawUQwex3yQRqNdfjhfDjDK9,True,1,
8a1371df21b2048980f36d3dd9f5ca53,0,0,55,12/31/2015 6:00:00 AM,RykkMgU1CA6unZBYid7NUtHndkHWQqB5qK,True,1,
8a143f67aeba6761de0cce099c357f5d,1.25,0,520,12/31/2015 6:00:00 AM,SF4uu6ZLBV62cZgjzxqb7huhbJcFjmYoiT,True,1,
8a1bb16ec34c34a336f51024adafcfc3,13.75,0,82666.67,12/31/2015 6:00:00 AM,SEvd8W8mutcoMxtAqWq9oF5MbrAdMpQFXt,True,1,
8a23052c8a1d3055f5cd134538f7e89b,1.25,0,630,12/31/2015 6:00:00 AM,SBDjGi1XpkKXBhpJxxZjMygk4Ary47QEuj,True,1,
8a7d1799fc1d9df4ef6d9647ff872b44,60,0,160000,12/31/2015 6:00:00 AM,S9J5WGaTQkfyMbsArgPpdvLAwYkUrRgQ3s,True,1,
8a8218469dad46b1dda6cb6a78102b80,0,0,0,12/31/2015 6:00:00 AM,SHGpNu1gZ5guobzkMycpCzgoGrrocGj77k,True,1,
8a908eaac8e296bad0a6d6e534eef4fc,40,0,4560,12/31/2015 6:00:00 AM,RzPrUZPsYCkgEtXnLavgULqTueCAXGPuuL,True,1,
8ac0b6100759956cf448cffa2f99d57b,0,0,0,12/31/2015 6:00:00 AM,RyEAckezWAyCif7Xj1UPXN2g2Fmxtc5PrF,True,1,
8ae8d4b474b1b6a738f09f593fbec29a,1.25,0,10000,12/31/2015 6:00:00 AM,SJ2G2JFbuqThHfLbjUFhFutp79PEy7f5jS,True,1,
8bec951f6364cb21bd80e8ab356d3286,40,0,26833.33,12/31/2015 6:00:00 AM,S6zWY3d6zsLkeG5iJDhwU9tvrdzisnpgPN,True,1,
8c041045ee2d88e35c7c5889e0f70bca,80,0,132666.67,12/31/2015 6:00:00 AM,S9wKHooqndbGE6HFkx5UCiHMnmhumem4qj,True,1,
8c1ce137de1e6b347855317cc8201986,1.25,0,155,12/31/2015 6:00:00 AM,S9dRqsXffLkNiAkWKxYeJF6n4K4iiUnNsL,True,1,
8c4139c9e8aebc9073f9ebf589108716,17.5,0,3720,12/31/2015 6:00:00 AM,SJvkTv4YGkFwQE3Fz5FaSUk6Zr8u4WiUiB,True,1,
8c615793863f6409ee151c38350afddf,3.75,0,20000,12/31/2015 6:00:00 AM,SM23naikcVGfbLd7U7pKuy6VCFDXRaMfF2,True,1,
8cfe9864e18db32a334b7de997f5a4f2,185,0,50436040,12/31/2015 6:00:00 AM,RxBs7cKS76Y14U6tcWxcpuqnKhYc5JCk3p,True,1,
8d2c0acfe48804566e7000debe6a6c07,150,0,926666.67,12/31/2015 6:00:00 AM,S2mvECPhH1BRgLxX8xUsSBGWFVs8Y38JJH,True,1,
8d5532861eeb161f84f9b25029daaee0,40,0,116666.67,12/31/2015 6:00:00 AM,SLCdGH1UVmJC7H6s9horbzVTXKDhE6DghM,True,1,
8d7fedee225538f86d2bc5c206a5d00e,0,0,60,12/31/2015 6:00:00 AM,S2xP8BeSqUSXnNm3nt1k1N2dZ28Ku4oLrm,True,1,
8dba0c06e66013eff242f3432af29373,0,0,0,12/31/2015 6:00:00 AM,SEHXcwNKjBcktvPiRaZkQxtAtZHb1jWsQ5,True,1,
8df384ed00c493bcc6555d9f8cbec797,0,0,1160,12/31/2015 6:00:00 AM,S6n1MFcMKaU7d4DCR8cRvufwMscQLNgBFi,True,1,
8df939b13ea0c1868c9ac30378f821fc,0,0,0,12/31/2015 6:00:00 AM,S7StPY3QGXdDezJwEzD6Wejw4gV5bVFerH,True,1,
8e42043bfc0c09f9dcf4fb67c49eccff,1.25,0,2120,12/31/2015 6:00:00 AM,SBt5wcx7zfAaPHKHkm212ZK8fZvxk4xULW,True,1,
8e61327ec20a9af43cf7ed3ccb8695e4,60,0,40333.33,12/31/2015 6:00:00 AM,S1SNmDMrq87xPW69DfnknYod3a22TGC216,True,1,
8e81b2e9b601b904c0fbf1c4e5ffb91c,40,0,150000,12/31/2015 6:00:00 AM,RxnJc2vYRkfeWzyKGLrZdxxtnpToKV2tDU,True,1,
8ea189b2e47b5e5a3e9708b98c154757,0,0,0,12/31/2015 6:00:00 AM,S9icQiacVt7TCJuE3eEHQxBioWhYCmC4zi,True,1,
8ea683bd15b54012632453e2bc9eec88,340,0,1734285.71,12/31/2015 6:00:00 AM,SEkBsfw7tzRVNWmfmGGxeW3xszPinVvnmt,True,1,
8ed416f514c34b3f3d39bc10b208a559,6.25,0,2800,12/31/2015 6:00:00 AM,SHWmKcVUSq58fFyx6euAa52rGp8ZbZSs2t,True,1,
8ed4ce08bfd7cb8a436eef5fc3be322f,260,0,801333.33,12/31/2015 6:00:00 AM,S5bFk1Bng7vtfhtLhjLdS8aJi7rGruu8Gc,True,1,
8ef63d4bae0130bb95fbeca9c70653ea,25,0,9880,12/31/2015 6:00:00 AM,S3KhxABDB2YCiWubZrxrJgNSV15TG5wv5A,True,1,
8f373c16ae13fa0d3206b92a945367a2,330,0,44500,12/31/2015 6:00:00 AM,SHXVq2FLX4c9FFqrCBupvodKyuEGBzLGrU,True,1,
8f3f6a7b4ab3e97c995843008cbb6024,40,0,103333.33,12/31/2015 6:00:00 AM,SG4Lkwe18ZNiKQhR27wYce2AQgsMCkGwkF,True,1,
8f4b9102b229931be807c600f9a39940,55,0,1400,12/31/2015 6:00:00 AM,RzLPQCoCuhRUyaJn4Eewzz1Tu9G5fScgvV,True,1,
8f79fe139a80753f328b4488b9249dff,0,0,0,12/31/2015 6:00:00 AM,SCv4g8QveYzRPNkTGBR3kuyL884zLMrJ4L,True,1,
8fd9dd59c2ddcaa651941e9daba483ce,3.75,0,14833.33,12/31/2015 6:00:00 AM,S1xGV8F9cDcLgqQe1qHi9jxnGKMExkKg3z,True,1,
901a6902f3d9d9e0ad4e0615443650b5,50,0,44500,12/31/2015 6:00:00 AM,S3WZKpM9F1zPg6jq63rS9au2p3Ls8hgZZG,True,1,
902dccd13b5ea6b263d0069d48a1718c,295,0,1672857.14,12/31/2015 6:00:00 AM,SJh3pFA737en18iTRgRb8ro5zP1VYZVbsi,True,1,
903f84e08ba9b8496ae30513380c9f9b,175,0,36500,12/31/2015 6:00:00 AM,S4j651uggKqvCXs1KvJd4TQ2inJ7swJPix,True,1,
904aa6c9e2fc133d357d306e4f4ca753,600,0,26333.33,12/31/2015 6:00:00 AM,S8ht1SGbEwoaa6XFpVzfr2pTd7uaUp4mvs,True,1,
9056ac1a52de6ab48a53211cfc3817c5,8.75,0,105333.33,12/31/2015 6:00:00 AM,Rx55t45e75Ut2whd53dfd1YtZs1FnRWtCg,True,1,
90693a20a36b40096861e10bd54c9c6f,75,0,38333.33,12/31/2015 6:00:00 AM,S52mQoDQrBvDyki6XJ39wwchZsazmDFyfw,True,1,
907401a71c453ec2a2124584eb5a56f8,0,0,0,12/31/2015 6:00:00 AM,S1RV8hhEjH8aMv6D1FTacgazVw6qPna5sB,True,1,
90855adc0dccc39530351eb4cdd5243b,0,0,40,12/31/2015 6:00:00 AM,SE15dDyNv4PVAopFuw5gkqZYw6gBzgZNGb,True,1,
909f23bea314c9d6dae54a184c8f6ebc,5,0,700,12/31/2015 6:00:00 AM,S8LfUqGB2m45tNEKzMEG89cb4h6x1EKjjN,True,1,
90a2110ded6e9e0913c77a77400352cc,0,0,0,12/31/2015 6:00:00 AM,SHWmKcVUSq58fFyx6euAa52rGp8ZbZSs2t,True,1,
90d84a71366ab859b387bc244f4df5ab,11.25,0,800,12/31/2015 6:00:00 AM,S2NhSfx6e8SoojEE1krm43GatpzG9Bcxko,True,1,
90e00a1e2be763a75e37fdb1d23a2fd5,1.25,0,17.5,12/31/2015 6:00:00 AM,SLTy2BVZyFrk1mpStyZXDGLu2DJNaFnE17,True,1,
90e2d1d879447e61d64721cde0ba022c,680,0,80000,12/31/2015 6:00:00 AM,SB581xLidGhuMAeNZvnhK1gXLeQYUyiHPD,True,1,
90ec82677e097fb38633d4f0d60a9581,5,0,470,12/31/2015 6:00:00 AM,RyaegC7uX4Avc8wJoKH4LEdU7Fk2br3c1d,True,1,
919450cdec0bfe35ae19e9fa4ebd9c5b,1.25,0,570,12/31/2015 6:00:00 AM,SLop9BL2dx4kjPwpq3n35kWe4CnT215DYy,True,1,
91eccec4234172a96844856bd5ff8445,12.5,0,580,12/31/2015 6:00:00 AM,RxKn3rCbBPpSetAULShYJpM7T9wmwQcJUE,True,1,
92314960eba77cf0f2774bf620f7fb89,0,0,0,12/31/2015 6:00:00 AM,S1TqnohueokkjZmDWyA7kJfS8spVYo2WsY,True,1,
923b01ee41dcfeb6164e941928073f32,0,0,0,12/31/2015 6:00:00 AM,SBEFFetnzeciZdnTvyYaLcme3Ng9c8qAVu,True,1,
9279da842bdc523072a67d502ab7d574,700,0,5670000,12/31/2015 6:00:00 AM,S9oP9Jb1Tgw28zRAgVkHV1CZRj9Fx2bzQK,True,1,
929c30098f5422342757ae8125efeae7,0,0,35,12/31/2015 6:00:00 AM,S6dCYu6ibs8TnWUPzV66hN1ttFmMJhxLCc,True,1,
92ab108f62f704e03c62e676e5afd388,0,0,0,12/31/2015 6:00:00 AM,SAD95n16kKTwnieX3xX9soFBiCpnxkPLDv,True,1,
92c8569a5df359581f259b88697bce47,290,0,502000,12/31/2015 6:00:00 AM,SKfrN3gtG1F88G9SozPkQ7fzTsmEaBxQSQ,True,1,
92e1aa61d95e31bb012d4fd0c62684ba,3.75,0,370666.67,12/31/2015 6:00:00 AM,S5afsMg6gBWcPWQrZYQ3rBrfLjM1SCjuya,True,1,
931b78df49c0885ee19798bd0143a24c,640,0,134000,12/31/2015 6:00:00 AM,SL6zf8LKmfDRjJ2BWBSNuiMiyYtbKJ9ZMj,True,1,
9329d750e9e450c10b31f3cf82b899af,7.5,0,1560,12/31/2015 6:00:00 AM,SDfivboZKDW58NiSFLkwQSZVDugFRDSQwM,True,1,
9365c7fd064e5caa88106f9d711090ec,65,0,5400,12/31/2015 6:00:00 AM,SJw6yP9tqR6Kv4kpu5UZ2DsJx5mJi6BPVk,True,1,
938d913651851c449ba9038fd9792f24,6.25,0,18666.67,12/31/2015 6:00:00 AM,S7qLf299Ke71NFcfeyE2AUYY61vyUvmLL3,True,1,
93a449e0c0b3cd8923b537ca7d1f2a27,0,0,0,12/31/2015 6:00:00 AM,S8hBEdE6uqBMnvRE9MWcyhKJHuAiWFZ5Dv,True,1,
93a6b3627ff67f74fb1725382a058914,0,0,0,12/31/2015 6:00:00 AM,SCHCre1VPpcqZt5esK5PPC5HeanvEioSuw,True,1,
93a9b50352cfb6560c972f3ca4cf438c,0,0,0,12/31/2015 6:00:00 AM,SBAhcjv2FZ1QRfbvB16cJh8SBDwJZrbSvr,True,1,
93d3db8d58f51ed195bc22fee7704f11,17.5,0,108000,12/31/2015 6:00:00 AM,S48UrxY6ghF2fmR4bCcSjskMufNANPwRNB,True,1,
93efc4634a1043ae12d5c20fef3b045a,12.5,0,4440,12/31/2015 6:00:00 AM,SL8mrxu5rXRQq5rL1dH844VReEkFt2jLtV,True,1,
93f96e5f9cea2cedca94f100677c2a14,1.25,0,70,12/31/2015 6:00:00 AM,SJijNMbg9TXns6GraCosUDBJxgCCriYKRC,True,1,
942fea7c3eebcae5224ec1ee39bc4744,80,0,29666.67,12/31/2015 6:00:00 AM,SEcb98NaMxzzzDY9is9HuYYzZd2hXjrnJp,True,1,
94511dca33653a84fc03a47c98f74a41,40,0,11000,12/31/2015 6:00:00 AM,S73cEY1M8kqm5w6xoecsvJgYgrmWrKrxmd,True,1,
945b7baa4d14950e26d011d1035caa30,105,0,41666.67,12/31/2015 6:00:00 AM,SLscKtM1yMRM6tmFU9AcJp45cA96zMoskA,True,1,
9479961dc76220c419e2f5f219de4ee3,0,0,0,12/31/2015 6:00:00 AM,SFyPvpaRdv117pygEF4Gm52WoAukKVt7Va,True,1,
949b5bc8b2b6dc9b35e519322b3170e0,0,0,0,12/31/2015 6:00:00 AM,S5DAfg2J1tTdgL5Aw1cw1pJHxkjcsGN7VG,True,1,
94b08085deb7d7684b6f3cca598b451d,18.75,0,120666.67,12/31/2015 6:00:00 AM,SA5TRfswKtjwNsBqhQRDFPaUAc12oBFTN6,True,1,
94e6992a6b408ad2ad067e078bc3e3c1,0,0,11.25,12/31/2015 6:00:00 AM,SMHwjqgRW9ZSefxPdPE9J3TUkFxyPzRXn1,True,1,
94e90aa731b1d9eed49d61f45ac94da8,130,0,5800,12/31/2015 6:00:00 AM,S2GHjz7RGEXTyuvXhL1gWGCMfrJPAFAewS,True,1,
9500838d2e318c0865b39a2bc50da6fd,90,0,122666.67,12/31/2015 6:00:00 AM,S9rGRN4Ba8YvmFBy1kQH3PY46BVhxfonVx,True,1,
95093981b425db22e3ea4bf4f9d54012,1.25,0,3760,12/31/2015 6:00:00 AM,S944gxbaw4Sg6prDFYttp6n65aXBMfoBLA,True,1,
953af0311eb255995cee44578dd7ca1a,1.25,0,21.25,12/31/2015 6:00:00 AM,S6Aa8CbGA6mk1Sw1LZXxANqJUos8u4CiyF,True,1,
9541b9ac1d930a610e9a36a342459f7e,7.5,0,2280,12/31/2015 6:00:00 AM,SGA3GuVQuXinBqiMxctouescJZKC3xtyR1,True,1,
958ba027fc57c834e09b6c0a8720c525,16.25,0,1040,12/31/2015 6:00:00 AM,S3tjJtX4ZyxcC1MAhvMWayow89zGvK7BJ4,True,1,
95e1c8c62f3bd907ad29c9944bda34ea,40,0,7000,12/31/2015 6:00:00 AM,S9J66rWMmA452MEgLus4gPQJJr4UuaLyDi,True,1,
95fdae639935403325b64874ec7d9c74,0,0,0,12/31/2015 6:00:00 AM,S4iaU4iuG5w9qxMviiap1kKogFU9fCvour,True,1,
95fe8443245d8d8ccd0341d2a3801802,30,0,1825714.29,12/31/2015 6:00:00 AM,S4Msdr7YaG7VqziMdFev4rF2mkFnRaRBsZ,True,1,
9621d348a6110983c9b08cf51d62987f,22.5,0,2920,12/31/2015 6:00:00 AM,S4ywKvfWP65mu8LwijkiGyhshrZ2N6BNoY,True,1,
96423c25f0c1cf3103fbf61f5b866560,0,0,0,12/31/2015 6:00:00 AM,SCYZf8MRVcvHhRLju8TjssioVpjhBtp8JF,True,1,
967520af4ad394812c680666e6a1115f,0,0,0,12/31/2015 6:00:00 AM,S2kGEyasTam6j17UJKy1eFx21FbbZbjnqD,True,1,
968d10351616a89a2a4473d987d9c382,155,0,11666.67,12/31/2015 6:00:00 AM,S4PoXFC4a1m9hvYDs8DVvEExGeENjRSL9q,True,1,
969e59efb9279cb70fed6a53093fc2b1,2.5,0,10500,12/31/2015 6:00:00 AM,SF8Xoi4zA45Lyb3SEQ6j5heCNLrXwEqnAW,True,1,
